result_vs_team_avg,redbull_x_vs_team,result_gap_normalized,q_x_team,avg_pit_x_q,Start_Position,temp_humidity_ratio,Salary_encoded,Speed_of_turns,factory_x_reg,Points_before_race,Quantity_of_turns,Engine_Ferrari,tracktemp_x_points_log,rank_x_team,brake_x_speed_track,brake_x_wind,Average_pit_stop,meta_ratio,avg_last_5,Result_last_year,avg_season,super_ratio_1,form_x_difficulty,temp_gap_x_team,adaptation_score,consistency_vs_avg,points_to_leader,tracktemp_x_salary,brake_x_turns,Q,best_last_3,form_volatility,pitstop_to_speed_ratio,avg_points_ratio,tracktemp_x_start,Year,Round,Driver_encoded,points_ratio_log,Result,Place_encoded,Team_encoded,Salary,Is_finished
10.5,,1.27193485919365,,31.257,9,1.1654908619415982,-0.433278196409149,-0.2090162089546269,0.5,1.0,-0.1023830173178134,0,0.0185368371604794,,0.0833952175616769,-0.0598067572303797,3.473,0.0518426051217417,10.5,7.0,9.333333333333334,0.1498123312072429,-0.0322138165986697,,0.3,0.0614875461901345,49.0,0.4721436981911835,0.0312023757668342,9,10.0,0.7071067811865476,0.6473458239554626,0.0833333194444467,1.4164310945735503,2018,3,11.334,0.1177830217674962,9.0,25,,3.0,1
-23.1975,-410.2013925,-2.8100675139185416,282.928,51.648,16,1.1654908619415982,-1.5615495743468508,-0.2090162089546269,0.0,0.0,-0.1023830173178134,0,0.0,229.879,0.0833952175616769,-0.0598067572303797,3.228,0.0,,,32.395,-0.0,-0.3865658636116702,17.94522371370967,-4.286377589088876,,50.0,0.0236071849095591,0.0312023757668342,16,,,0.6473458239554626,1.0,2.518099723686312,2018,3,,0.0,15.0,25,17.683,0.15,1
-7.558,-133.648114,-0.9155508253129148,318.294,58.104000000000006,18,1.1654908619415982,-0.7561146701519276,-0.2090162089546269,0.0,0.0,-0.1023830173178134,0,0.0,229.879,0.0833952175616769,-0.0598067572303797,3.228,0.0,14.0,21.0,16.0,-0.0,-0.3865658636116702,17.94522371370967,-4.286377589088876,0.0,50.0,0.2832862189147101,0.0312023757668342,18,14.0,0.0,0.6473458239554626,1.0,2.832862189147101,2018,3,14.075,0.0,14.0,25,17.683,1.8,1
-7.2,-80.4672,-0.8721839034470742,156.464,43.778,14,1.1654908619415982,-1.5615495743468508,-0.2090162089546269,0.0,6.0,-0.1023830173178134,0,0.1090883446250204,111.76,0.0833952175616769,-0.0598067572303797,3.127,0.370234513794503,,23.0,12.333333333333334,-0.6045517409221242,-0.1675118488901877,11.341730488289276,-0.4005323389966318,,44.0,0.0236071849095591,0.0312023757668342,14,,,0.6473458239554626,0.433333267777788,2.203337258225523,2018,3,,0.6931470972266224,13.0,25,11.176,0.15,1
5.432000000000002,49.30626400000002,0.658014300489515,45.385,12.76,5,1.1654908619415982,0.5611065320707408,-0.2090162089546269,0.0,8.0,-0.1023830173178134,0,0.0436940234247964,81.693,0.0833952175616769,-0.0598067572303797,2.552,0.1674483307045914,27.21,3.0,19.14,0.1826856465706616,-0.3221382089384521,9.211604119738883,0.6034360230515581,1.0632920828760493,42.0,1.7311935600343396,0.0312023757668342,5,6.0,29.99546965793335,0.6473458239554626,0.8333333055555578,0.7869061636519725,2018,3,7.093,0.2776317269013101,5.0,25,9.077,11.0,1
-7.144,-73.60463200000001,-0.8654002508647081,10.303,2.84,1,1.1654908619415982,2.032814962488804,-0.2090162089546269,0.5,50.0,-0.1023830173178134,1,0.2307739274141507,10.303,0.0833952175616769,-0.0598067572303797,2.84,0.7860709876240534,,2.0,1.3333333333333333,-1.2689684228065543,-4832073.617284076,10.455784647534395,1.5375584982055623,,0.0,9.44287396382367,0.0312023757668342,1,,,0.6473458239554626,12500000.833333278,0.1573812327303945,2018,3,,1.466337017511378,8.0,25,10.303,60.0,1
-1.833333333333333,-20.48933333333333,-0.2220838643036531,145.288,40.651,12,-2.361298398225788,1.420145903305347,-0.2090162089546269,0.0,22.0,1.1030063732372484,0,-2.7701992918777374,67.056,-0.311446482743743,0.7186196256489311,3.127,2.0333352432164693,6.333333333333333,9.0,6.333333333333333,-0.5518575694303532,1296554.6164954463,3.571540486299053,-0.4005323389966318,0.1574591643244434,32.0,-33.44431232137485,1.2553939885649994,13,5.0,1.1547005383792517,0.6473458239554626,2000002.1666657084,-13.37772492854994,2018,4,12.832,2.484906191454791,7.0,1,11.176,30.0,1
0.5,3.4535,0.060568326628269,20.721,8.331,3,-2.361298398225788,0.4402435315672111,-0.2090162089546269,0.5,40.0,1.1030063732372484,0,-1.0652140790300395,20.721,-0.311446482743743,0.7186196256489311,2.777,0.9009428213359804,4.0,2.0,4.0,0.0578737278085584,0.6314693877163464,2.207286161315995,2.1922856784175133,0.6928203230275509,14.0,-10.590698901768702,1.2553939885649994,3,2.0,3.4641016151377544,0.6473458239554626,0.97407400162552,-3.344431232137485,2018,4,11.586,0.9555114204120524,20.59,1,6.907,9.5,0
-19.790000000000003,-322.14162000000005,-2.397294367946889,293.004,53.424,18,-2.361298398225788,-1.5615495743468508,-0.2090162089546269,0.0,2.0,1.1030063732372484,1,-0.2487627262181817,195.336,-0.311446482743743,0.7186196256489311,2.968,0.0656827175235528,,11.0,24.913333333333338,-0.5349407188768702,432184.8361499889,5.2019985715798125,-1.2834734227316398,,52.0,-0.1672215616068742,1.2553939885649994,18,,,0.6473458239554626,666667.3333333334,-20.06658739282491,2018,4,,0.2231435263142125,11.0,1,16.278,0.15,1
2.6466666666666683,41.70617333333335,0.3206083422856376,267.886,51.051,17,-2.361298398225788,-0.858691634864937,-0.2090162089546269,0.0,12.0,1.1030063732372484,0,-2.859431217593236,126.064,-0.311446482743743,0.7186196256489311,3.003,1.9422476386495005,22.97666666666667,,22.97666666666667,0.8223438655963519,2593106.855977914,5.0358209541070575,0.1210514138235727,0.913113386468779,42.0,-1.6722156160687425,1.2553939885649994,17,4.0,21.89341529623309,0.6473458239554626,4000000.6666666665,-18.951776982112413,2018,4,15.106,2.5649484343851108,12.0,1,15.758,1.5,1
-18.491666666666667,-319.27711666666664,-2.240018613135484,345.31999999999994,66.22,20,-2.361298398225788,-0.1958049580553159,-0.2090162089546269,0.0,0.0,1.1030063732372484,1,-0.0,241.724,-0.311446482743743,0.7186196256489311,3.311,0.0,,13.0,20.83333333333333,-0.0,0.2160922019827924,5.517736044778046,-3.696765119236108,,54.0,-4.682203724992479,1.2553939885649994,20,,,0.6473458239554626,0.3333333333333333,-22.2962082142499,2018,4,,0.0,21.76,1,17.266,4.2,0
-2.941428571428572,-20.316447142857147,-0.3563148129360171,13.814,5.554,2,-2.361298398225788,1.87075339732094,-0.2090162089546269,0.5,45.0,1.1030063732372484,0,-19.645381997765227,13.814,-0.311446482743743,0.7186196256489311,2.777,12.992686433771278,3.0,5.0,3.0,-6.279041300947781,1.2965529507854054,2.207286161315995,2.1922856784175133,0.25,9.0,-55.740520535624746,1.2553939885649994,2,2.0,1.0,0.6473458239554626,1.9999995972223168,-2.22962082142499,2018,4,6.2921,17.622173069956816,1.0,1,6.907,50.0,1
-19.14,-301.60812,-2.3185555433301386,299.402,57.057,19,-2.361298398225788,-1.5615495743468508,-0.2090162089546269,0.0,0.0,1.1030063732372484,0,-0.0,220.612,-0.311446482743743,0.7186196256489311,3.003,0.0,,,17.683333333333334,-0.0,0.4321844039655849,5.0358209541070575,0.1210514138235727,,54.0,-0.1672215616068742,1.2553939885649994,19,,,0.6473458239554626,0.6666666666666666,-21.181397803537404,2018,4,,0.0,10.0,1,15.758,0.15,1
6.333333333333333,,0.7671988039580745,,31.257,14,-2.361298398225788,-0.3266694745344817,-0.2090162089546269,0.5,22.0,1.1030063732372484,0,-1.2966925553568316,,-0.311446482743743,0.7186196256489311,3.473,0.65818895896179,6.333333333333333,25.0,6.333333333333333,0.8923678573608699,1728739.7767826312,,0.3,0.0787295821622217,32.0,-3.901836437493732,1.2553939885649994,9,6.0,0.5773502691896257,0.6473458239554626,2666669.9999973336,-15.607345749974929,2018,4,15.617,1.1631507410556854,44.11,1,,3.5,0
-3.8676190476190495,-62.957102857142885,-0.4685104274998108,227.892,41.552,13,-2.361298398225788,-1.5615495743468508,-0.2090162089546269,0.0,0.0,1.1030063732372484,1,-0.0,227.892,-0.311446482743743,0.7186196256489311,2.968,0.0,14.666666666666666,,14.666666666666666,-0.0,0.4321844039655849,5.2019985715798125,-1.2834734227316398,0.2416556742893733,54.0,-0.1672215616068742,1.2553939885649994,14,12.0,3.785938897200183,0.6473458239554626,0.6666666666666666,-14.492535339262435,2018,4,10.111,0.0,6.0,1,16.278,0.15,1
-2.808571428571426,-48.49279428571424,-0.3402209432890766,258.98999999999995,49.665,15,-2.361298398225788,-0.2313047231698998,-0.2090162089546269,0.0,11.0,1.1030063732372484,1,-18.074873714587262,155.39399999999998,-0.311446482743743,0.7186196256489311,3.311,12.097561975029224,16.150000000000002,7.0,16.150000000000002,-5.516140256599858,2377014.4379029195,5.517736044778046,-3.696765119236108,0.8856785855838505,43.0,-4.45924164284998,1.2553939885649994,15,5.0,15.18938774276304,0.6473458239554626,3666667.0,-16.722156160687426,2018,4,17.197,16.213405921671733,13.0,1,17.266,4.0,1
11.0,,1.3325031858219187,,22.540000000000003,7,-2.361298398225788,-0.6936672913193342,-0.2090162089546269,0.0,1.0,1.1030063732372484,0,-0.0719482106111096,,-0.311446482743743,0.7186196256489311,3.22,0.0276692084980638,11.0,6.0,11.0,0.0859977794719525,216092.63416719643,,0.0,0.0833333333333333,53.0,-2.22962082142499,1.2553939885649994,7,10.0,1.0,0.6473458239554626,333334.0,-7.803672874987464,2018,4,14.985,0.0645385169709047,50.0,1,,2.0,0
13.0,,1.574776492334995,,25.76,8,-2.361298398225788,-0.433278196409149,-0.2090162089546269,0.0,0.0,1.1030063732372484,0,-0.0,,-0.311446482743743,0.7186196256489311,3.22,0.0,13.0,27.0,13.0,0.0,0.4321844039655849,,0.0,0.1889822365046136,54.0,-3.344431232137485,1.2553939885649994,8,11.0,2.6457513110645907,0.6473458239554626,0.6666666666666666,-8.91848328569996,2018,4,10.535,0.0,3.0,1,,3.0,1
-7.286666666666666,-75.07452666666667,-0.8826824133959741,61.818000000000005,17.04,6,-2.361298398225788,1.6732059866236726,-0.2090162089546269,0.5,30.0,1.1030063732372484,1,-1.3965931330759669,51.515,-0.311446482743743,0.7186196256489311,2.84,0.6654138266006498,,21.0,11.24,-1.1057917879039791,0.940000870852546,3.292553832349601,1.5375584982055623,,24.0,-44.5924164284998,1.2553939885649994,6,,,0.6473458239554626,1.4499996795000785,-6.68886246427497,2018,4,,1.2527629089715615,2.0,1,10.303,40.0,1
-0.8249999999999993,-7.488524999999994,-0.0999377389366438,36.308,10.208,4,-2.361298398225788,0.0732457147823588,-0.2090162089546269,0.0,37.0,1.1030063732372484,0,-19.427163910700983,36.308,-0.311446482743743,0.7186196256489311,2.552,15.843104460150975,18.156666666666663,1.0,18.156666666666663,-1.741557861794789,1.0804609153736346,2.9007581419234523,0.6034360230515581,1.4177620812566454,17.0,-6.68886246427497,1.2553939885649994,4,1.0,27.159595603273136,0.6473458239554626,1.6666665208333498,-4.45924164284998,2018,4,13.43,17.426428497635523,22.35,1,9.077,6.0,0
10.0,,1.2113665325653808,,34.73,9,-2.361298398225788,-0.433278196409149,-0.2090162089546269,0.5,3.0,1.1030063732372484,0,-16.626419787674262,,-0.311446482743743,0.7186196256489311,3.473,6.744301752032015,10.0,8.0,10.0,18.066469682767977,0.0900384047373895,,0.3,0.0909090909090909,51.0,-3.344431232137485,1.2553939885649994,10,9.0,1.0,0.6473458239554626,0.1388888692129658,-10.033293696412455,2018,4,11.334,14.914123179965662,5.0,1,,3.0,1
-20.29833333333333,-358.93542833333333,-2.4588721666856284,212.196,38.736,11,-2.361298398225788,-1.5615495743468508,-0.2090162089546269,0.0,0.0,1.1030063732372484,0,-0.0,247.562,-0.311446482743743,0.7186196256489311,3.228,0.0,,,26.596666666666664,-0.0,0.6482766059483774,5.650997711097545,-4.286377589088876,,54.0,-0.1672215616068742,1.2553939885649994,12,,,0.6473458239554626,1.0,-12.262914517837444,2018,4,,0.0,50.0,1,17.683,0.15,0
-10.541428571428572,-186.40408142857143,-1.2769533776857065,194.513,35.508,10,-2.361298398225788,-0.7561146701519276,-0.2090162089546269,0.0,0.0,1.1030063732372484,0,-0.0,247.562,-0.311446482743743,0.7186196256489311,3.228,0.0,14.0,3.0,14.0,-0.0,0.6482766059483774,5.650997711097545,-4.286377589088876,0.0,54.0,-2.006658739282491,1.2553939885649994,11,14.0,0.0,0.6473458239554626,1.0,-11.14810410712495,2018,4,14.075,0.0,8.0,1,17.683,1.8,1
-8.0,-89.408,-0.9690932260523046,178.816,50.032,16,-2.361298398225788,-1.5615495743468508,-0.2090162089546269,0.0,6.0,1.1030063732372484,0,-0.7727276001433846,111.76,-0.311446482743743,0.7186196256489311,3.127,0.3520133470857872,,12.0,10.0,-0.671724156580138,0.1872798800530025,3.571540486299053,-0.4005323389966318,,48.0,-0.1672215616068742,1.2553939885649994,16,,,0.6473458239554626,0.288888845185192,-17.83696657139992,2018,4,,0.6931470972266224,9.0,1,11.176,0.15,1
0.3438095238095258,3.1207590476190656,0.04164793507201,45.385,12.76,5,-2.361298398225788,0.5611065320707408,-0.2090162089546269,0.0,18.0,1.1030063732372484,0,-18.62389158779289,63.539,-0.311446482743743,0.7186196256489311,2.552,16.03793547602156,19.80666666666667,24.0,19.80666666666667,0.6957655043253697,0.4465905353018414,2.9007581419234523,0.6034360230515581,1.191200774911454,36.0,-12.262914517837444,1.2553939885649994,5,5.0,24.784917456657656,0.6473458239554626,0.6888888650370388,-5.574052053562475,2018,4,7.093,16.705882371415992,22.35,1,9.077,11.0,0
-6.531428571428571,-67.29330857142857,-0.7911953981269887,10.303,2.84,1,-2.361298398225788,2.032814962488804,-0.2090162089546269,0.5,54.0,1.1030063732372484,1,-1.5454553396380488,10.303,-0.311446482743743,0.7186196256489311,2.84,0.7739492413294724,,4.0,3.333333333333333,-1.0968296860009774,5402305.467348041,3.292553832349601,1.5375584982055623,,0.0,-66.8886246427497,1.2553939885649994,1,,,0.6473458239554626,8333333.977777734,-1.114810410712495,2018,4,,1.3862943194532251,4.0,1,10.303,60.0,1
-1.625,-18.161,-0.1968470615418743,89.408,25.016,8,-1.6121364591871368,1.420145903305347,-0.2090162089546269,0.0,28.0,-0.1023830173178134,0,-5.97810649283104,67.056,0.0833952175616769,-0.1592688754348657,3.127,14.327407113957152,6.5,12.0,6.5,-3.3754773303508303,250956.3817746864,13.516115388932423,-0.4005323389966318,0.1333333333333333,42.0,-10.458722558588915,0.0312023757668342,8,7.0,1.0,0.0095702450961335,1500002.3749989062,-2.788992682290377,2018,5,12.832,17.147715103853763,8.0,2,11.176,30.0,1
2.8237500000000004,19.503641250000005,0.3420596246331494,13.814,5.554,2,-1.6121364591871368,0.4402435315672111,-0.2090162089546269,0.5,40.0,-0.1023830173178134,0,-0.3331142949217623,27.628,0.0833952175616769,-0.1592688754348657,2.777,0.7119738965943785,8.1475,24.0,8.1475,0.326841877798834,0.1222248499917752,8.35323988827454,2.1922856784175133,0.9580717921082064,30.0,-3.311928810219823,0.0312023757668342,2,2.0,8.763961718309819,0.0095702450961335,0.7305555012191399,-0.6972481705725944,2018,5,11.586,0.9555114204120524,2.0,2,6.907,9.5,1
-16.9675,-276.196965,-2.0553861641303097,276.726,50.456,17,-1.6121364591871368,-1.5615495743468508,-0.2090162089546269,0.0,2.0,-0.1023830173178134,1,-0.3830024718053033,244.17,0.0833952175616769,-0.1592688754348657,2.968,0.3595655550514016,,11.0,21.435,-2.258071127615437,83652.07846129283,19.686410728439693,-1.2834734227316398,,68.0,-0.0522936127929445,0.0312023757668342,17,,,0.0095702450961335,500000.5,-5.926609449867052,2018,5,,1.0986116220018876,13.0,2,16.278,0.15,1
2.235000000000003,35.21913000000004,0.2707404200283629,189.096,36.036,12,-1.6121364591871368,-0.858691634864937,-0.2090162089546269,0.0,12.0,-0.1023830173178134,0,-5.682718067889661,173.338,0.0833952175616769,-0.1592688754348657,3.003,12.827495713657852,20.2325,,20.2325,4.413181824026107,501912.0525077829,19.057529196384856,0.1210514138235727,0.8806995607387113,58.0,-0.5229361279294458,0.0312023757668342,12,4.0,18.69945342338469,0.0095702450961335,3000000.5,-4.183489023435566,2018,5,15.106,16.300417291085605,50.0,2,15.758,1.5,0
-18.21375,-314.4786075,-2.2063527182512703,172.65999999999997,33.11,10,-1.6121364591871368,-0.1958049580553159,-0.2090162089546269,0.0,0.0,-0.1023830173178134,1,-0.0,293.522,0.0833952175616769,-0.1592688754348657,3.311,0.0,,10.0,21.065,-0.0,0.083651994809298,20.881285639343883,-3.696765119236108,,70.0,-1.4642211582024482,0.0312023757668342,10,,,0.0095702450961335,0.5,-3.486240852862972,2018,5,,0.0,50.0,2,17.266,4.2,0
-2.4544444444444444,-16.952847777777777,-0.2973231856041029,6.907,2.777,1,-1.6121364591871368,1.87075339732094,-0.2090162089546269,0.5,70.0,-0.1023830173178134,0,-0.5532542258258643,6.907,0.0833952175616769,-0.1592688754348657,2.777,1.2232611195113638,2.5,1.0,2.5,-0.4718414929260863,1045650.1860721592,8.35323988827454,2.1922856784175133,0.3688555567816587,0.0,-17.431204264314857,0.0312023757668342,1,1.0,1.2909944487358056,0.0095702450961335,6250001.499999698,-0.3486240852862972,2018,5,6.2921,1.586965012390124,1.0,2,6.907,50.0,1
-21.55333333333333,-339.63742666666667,-2.610898666522584,315.16,60.06,20,-1.6121364591871368,-1.5615495743468508,-0.2090162089546269,0.0,1.0,-0.1023830173178134,0,-4.816420079657387,252.128,0.0833952175616769,-0.1592688754348657,3.003,3.826059060047944,,,15.7625,-36.07090070401496,41826.081056643816,19.057529196384856,0.1210514138235727,,69.0,-0.0522936127929445,0.0312023757668342,20,,,0.0095702450961335,250000.5,-6.972481705725944,2018,5,,13.815511557963774,12.0,2,15.758,0.15,1
15.7775,,1.9112335467550288,,55.568,16,-1.6121364591871368,-0.3266694745344817,-0.2090162089546269,0.5,22.0,-0.1023830173178134,0,-0.537036197680863,,0.0833952175616769,-0.1592688754348657,3.473,0.5291382107463756,15.7775,6.0,15.7775,2.9441499889100577,334608.3974968315,,0.3,1.1261639066343032,48.0,-1.22018429850204,0.0312023757668342,16,6.0,18.89421494355702,0.0095702450961335,2000002.499998,-5.577985364580755,2018,5,15.617,1.5404449099947812,50.0,2,,3.5,0
-4.026666666666667,-65.54608,-0.4877769237796601,227.892,41.552,14,-1.6121364591871368,-1.5615495743468508,-0.2090162089546269,0.0,8.0,-0.1023830173178134,1,-5.541363179985945,211.614,0.0833952175616769,-0.1592688754348657,2.968,10.683693214076325,12.5,,12.5,-7.753190899761565,334608.06288918684,19.686410728439693,-1.2834734227316398,0.39428936846102,62.0,-0.0522936127929445,0.0312023757668342,14,6.0,5.32290647422377,0.0095702450961335,2000000.5,-4.8807371940081605,2018,5,10.111,15.894952224644102,10.0,2,16.278,0.15,1
-6.383055555555554,-110.2098372222222,-0.7732219875505522,120.862,23.177,7,-1.6121364591871368,-0.2313047231698998,-0.2090162089546269,0.0,11.0,-0.1023830173178134,1,-5.652383808818242,207.192,0.0833952175616769,-0.1592688754348657,3.311,9.143472185379446,15.3625,14.0,15.3625,-12.536561951718909,460086.0551031339,20.881285639343883,-3.696765119236108,0.7640453202269036,59.0,-1.3944963411451887,0.0312023757668342,7,5.0,12.501691552212712,0.0095702450961335,2750000.5,-2.4403685970040803,2018,5,17.197,16.213405921671733,6.0,2,17.266,4.0,1
20.75,,2.513585555073165,,41.86,13,-1.6121364591871368,-0.6936672913193342,-0.2090162089546269,0.0,1.0,-0.1023830173178134,0,-0.1413548443257284,,0.0833952175616769,-0.1592688754348657,3.22,0.1153991940956519,20.75,5.0,20.75,1.01917081989611,41826.081056643816,,0.0,0.8973373117796852,69.0,-0.6972481705725944,0.0312023757668342,13,10.0,19.51708653120816,0.0095702450961335,250000.5,-4.532113108721863,2018,5,14.985,0.4054649414415671,28.49,2,,2.0,0
10.5,,1.27193485919365,,48.3,15,-1.6121364591871368,-0.433278196409149,-0.2090162089546269,0.0,15.0,-0.1023830173178134,0,-5.760511278543713,,0.0833952175616769,-0.1592688754348657,3.22,7.272902547741908,10.5,4.0,10.5,21.0168930122566,627390.0447217299,,0.0,0.4736270909671939,55.0,-1.0458722558588915,0.0312023757668342,15,3.0,5.446711546122731,0.0095702450961335,3750000.5,-5.229361279294458,2018,5,10.535,16.52356082573315,9.0,2,,3.0,1
-6.215,-64.033145,-0.7528642999893841,41.212,11.36,4,-1.6121364591871368,1.6732059866236726,-0.2090162089546269,0.5,48.0,-0.1023830173178134,1,-0.5610887968058214,30.909,0.0833952175616769,-0.1592688754348657,2.84,0.9181759510859936,,22.0,8.93,-1.2116882971301235,0.2446820393732607,12.460320047617286,1.5375584982055623,,22.0,-13.944963411451887,0.0312023757668342,4,,,0.0095702450961335,1.4624997283750614,-1.3944963411451887,2018,5,,1.609437845767437,38.63,2,10.303,40.0,0
-0.6187500000000021,-5.616393750000019,-0.0749533042024832,54.462,15.312,6,-1.6121364591871368,0.0732457147823588,-0.2090162089546269,0.0,37.0,-0.1023830173178134,0,-0.4334071863277507,45.385,0.0833952175616769,-0.1592688754348657,2.552,1.1565092782943325,19.205,3.0,19.205,-0.0931814583426977,0.2509559661290222,10.977610897041842,0.6034360230515581,1.1024307894412408,33.0,-2.091744511717783,0.0312023757668342,6,1.0,22.27461410066027,0.0095702450961335,1.4999998906250125,-2.091744511717783,2018,5,13.43,1.2431934700433218,5.0,2,9.077,6.0,1
8.75,,1.059945715994708,,31.257,9,-1.6121364591871368,-0.433278196409149,-0.2090162089546269,0.5,13.0,-0.1023830173178134,0,-5.710622881401417,,0.0833952175616769,-0.1592688754348657,3.473,7.951889151816352,8.75,7.0,8.75,17.362398394912912,418259.9914739865,,0.3,0.2697390399668291,57.0,-1.0458722558588915,0.0312023757668342,9,5.0,2.6299556396765835,0.0095702450961335,2500000.104166652,-3.137616767576674,2018,5,11.334,16.380459992348886,7.0,2,,3.0,1
-22.47375,-397.40332125,-2.7223948611241227,318.294,58.104000000000006,19,-1.6121364591871368,-1.5615495743468508,-0.2090162089546269,0.0,0.0,-0.1023830173178134,0,-0.0,300.611,0.0833952175616769,-0.1592688754348657,3.228,0.0,,,32.4475,-0.0,0.125477992213947,21.3856002525494,-4.286377589088876,,70.0,-0.0522936127929445,0.0312023757668342,18,,,0.0095702450961335,0.75,-6.623857620439646,2018,5,,0.0,14.0,2,17.683,0.15,1
-9.03222222222222,-159.7167855555555,-1.094133171469331,335.977,61.332,18,-1.6121364591871368,-0.7561146701519276,-0.2090162089546269,0.0,4.0,-0.1023830173178134,0,-5.2997154217724605,247.562,0.0833952175616769,-0.1592688754348657,3.228,7.259235170043133,12.5,16.0,12.5,-16.632799301708893,167304.11509658824,21.3856002525494,-4.286377589088876,0.2222222222222222,66.0,-0.627523353515335,0.0312023757668342,19,8.0,3.0,0.0095702450961335,1000000.75,-6.275233535153349,2018,5,14.075,15.201805169084134,11.0,2,17.683,1.8,1
-8.11111111111111,-90.64977777777776,-0.98255285419192,122.936,34.397,11,-1.6121364591871368,-1.5615495743468508,-0.2090162089546269,0.0,8.0,-0.1023830173178134,0,-0.3830026461172007,145.288,0.0833952175616769,-0.1592688754348657,3.127,0.5541401429366989,,23.0,9.75,-1.079444476122387,0.0501911890780605,13.516115388932423,-0.4005323389966318,,62.0,-0.0522936127929445,0.0312023757668342,11,,,0.0095702450961335,0.2999999533333408,-3.834864938149269,2018,5,,1.0986121220014708,26.36,2,11.176,0.15,0
